Mic1,Mic2,Mic3,time
1119,1327,2025,2022-05-03T19:58:00
1043,1263,2321,2022-05-03T19:59:00
1250,1562,2077,2022-05-03T20:00:00
912,1611,1783,2022-05-03T20:01:00
891,1077,2200,2022-05-03T20:02:00
1016,1148,1765,2022-05-03T20:03:00
1030,1323,1994,2022-05-03T20:04:00
897,1383,1971,2022-05-03T20:05:00
954,1199,1786,2022-05-03T20:06:00
918,1405,1993,2022-05-03T20:07:00
878,1328,1774,2022-05-03T20:08:00
924,1246,1746,2022-05-03T20:09:00
1148,1447,2085,2022-05-03T20:10:00
1078,1762,1549,2022-05-03T20:11:00
937,1262,1816,2022-05-03T20:12:00
1176,1272,1734,2022-05-03T20:13:00
959,1282,1482,2022-05-03T20:14:00
848,1314,2199,2022-05-03T20:15:00
1051,1406,1558,2022-05-03T20:16:00
875,1891,1693,2022-05-03T20:17:00
933,1559,1747,2022-05-03T20:18:00
951,1211,1523,2022-05-03T20:19:00
897,1565,1744,2022-05-03T20:20:00
929,1232,1495,2022-05-03T20:21:00
911,1383,1508,2022-05-03T20:22:00
985,1344,1532,2022-05-03T20:23:00
882,1548,1760,2022-05-03T20:24:00
1038,1358,1511,2022-05-03T20:25:00
890,1769,1415,2022-05-03T20:26:00
848,1800,1635,2022-05-03T20:27:00
903,1794,1523,2022-05-03T20:28:00
1100,1644,1450,2022-05-03T20:29:00
955,1611,1555,2022-05-03T20:30:00
996,1421,1604,2022-05-03T20:31:00
1052,1556,1671,2022-05-03T20:32:00
973,1564,1453,2022-05-03T20:33:00
1014,1595,1693,2022-05-03T20:34:00
914,1713,1652,2022-05-03T20:35:00
892,1490,1512,2022-05-03T20:36:00
1016,1342,1593,2022-05-03T20:37:00
954,1859,1627,2022-05-03T20:38:00
1068,1827,1673,2022-05-03T20:39:00
936,1537,1462,2022-05-03T20:40:00
896,1697,1365,2022-05-03T20:41:00
1167,1549,1354,2022-05-03T20:42:00
936,1572,1446,2022-05-03T20:43:00
1064,1736,1231,2022-05-03T20:44:00
1203,1493,1468,2022-05-03T20:45:00
904,1735,1383,2022-05-03T20:46:00
1153,1509,1457,2022-05-03T20:47:00
1023,1680,1436,2022-05-03T20:48:00
1175,1682,1230,2022-05-03T20:49:00
888,1443,1421,2022-05-03T20:50:00
950,1566,1132,2022-05-03T20:51:00
850,1606,1214,2022-05-03T20:52:00
912,1617,1210,2022-05-03T20:53:00
1024,1684,1218,2022-05-03T20:54:00
958,1487,1662,2022-05-03T20:55:00
898,1701,1197,2022-05-03T20:56:00
876,1827,1347,2022-05-03T20:57:00
966,1579,1118,2022-05-03T20:58:00
937,1624,1381,2022-05-03T20:59:00
947,1785,1543,2022-05-03T21:00:00
850,1695,1305,2022-05-03T21:01:00
820,1527,1721,2022-05-03T21:02:00
945,1707,1251,2022-05-03T21:03:00
1029,1439,1356,2022-05-03T21:04:00
1159,1608,1587,2022-05-03T21:05:00
1015,1667,1417,2022-05-03T21:06:00
1095,1723,1430,2022-05-03T21:07:00
1007,1532,1359,2022-05-03T21:08:00
938,1766,1339,2022-05-03T21:09:00
876,1699,1251,2022-05-03T21:10:00
1060,1722,1566,2022-05-03T21:11:00
842,1723,1442,2022-05-03T21:12:00
1070,1247,1400,2022-05-03T21:13:00
975,1529,1106,2022-05-03T21:14:00
834,1574,1340,2022-05-03T21:15:00
812,1709,1249,2022-05-03T21:16:00
810,1712,1398,2022-05-03T21:17:00
790,1350,1485,2022-05-03T21:18:00
860,1859,1196,2022-05-03T21:19:00
949,1596,1116,2022-05-03T21:20:00
778,1639,1056,2022-05-03T21:21:00
914,1630,1372,2022-05-03T21:22:00
858,1512,1120,2022-05-03T21:23:00
874,1737,1243,2022-05-03T21:24:00
813,1373,1091,2022-05-03T21:25:00
1068,1350,1403,2022-05-03T21:26:00
1030,1746,1808,2022-05-03T21:27:00
1039,1708,1656,2022-05-03T21:28:00
1097,1920,1340,2022-05-03T21:29:00
795,1845,1327,2022-05-03T21:30:00
1058,1530,1243,2022-05-03T21:31:00
747,1640,1176,2022-05-03T21:32:00
782,1736,1155,2022-05-03T21:33:00
952,1697,1488,2022-05-03T21:34:00
695,1813,1458,2022-05-03T21:35:00
735,1753,1513,2022-05-03T21:36:00
936,1980,1336,2022-05-03T21:37:00
868,2155,1314,2022-05-03T21:38:00
1064,1987,1142,2022-05-03T21:39:00
1047,1915,1107,2022-05-03T21:40:00
1059,1802,1182,2022-05-03T21:41:00
1120,2264,1047,2022-05-03T21:42:00
1094,1947,1079,2022-05-03T21:43:00
889,1993,1074,2022-05-03T21:44:00
967,2157,1024,2022-05-03T21:45:00
1089,2197,1719,2022-05-03T21:46:00
1181,2100,1244,2022-05-03T21:47:00
1122,2159,1292,2022-05-03T21:48:00
945,1982,1377,2022-05-03T21:49:00
1082,2224,1164,2022-05-03T21:50:00
1316,2336,1273,2022-05-03T21:51:00
983,2138,1331,2022-05-03T21:52:00
969,2429,1634,2022-05-03T21:53:00
963,2187,1309,2022-05-03T21:54:00
1164,2258,1295,2022-05-03T21:55:00
1179,2122,1462,2022-05-03T21:56:00
1015,2204,1092,2022-05-03T21:57:00
1017,2256,1138,2022-05-03T21:58:00
1150,2266,1387,2022-05-03T21:59:00
1400,2068,1304,2022-05-03T22:00:00
1203,1882,1195,2022-05-03T22:01:00
1146,1918,1192,2022-05-03T22:02:00
924,2064,1389,2022-05-03T22:03:00
1245,1741,1767,2022-05-03T22:04:00
1258,1802,1128,2022-05-03T22:05:00
1004,1925,1543,2022-05-03T22:06:00
1058,1801,1274,2022-05-03T22:07:00
1141,1705,1405,2022-05-03T22:08:00
1152,1835,1362,2022-05-03T22:09:00
1116,1740,1647,2022-05-03T22:10:00
1095,1637,1456,2022-05-03T22:11:00
1120,1569,1602,2022-05-03T22:12:00
1102,1746,1427,2022-05-03T22:13:00
1159,1776,1366,2022-05-03T22:14:00
1019,1755,1486,2022-05-03T22:15:00
1127,2187,1417,2022-05-03T22:16:00
1063,2147,1150,2022-05-03T22:17:00
1013,2038,1267,2022-05-03T22:18:00
1019,1805,1305,2022-05-03T22:19:00
1161,2001,1267,2022-05-03T22:20:00
1265,1991,1889,2022-05-03T22:21:00
1235,1946,1936,2022-05-03T22:22:00
1450,1892,2638,2022-05-03T22:23:00
1310,2151,1190,2022-05-03T22:24:00
1483,2133,1267,2022-05-03T22:25:00
1292,1762,1158,2022-05-03T22:26:00
1243,1877,1517,2022-05-03T22:27:00
1150,1479,1268,2022-05-03T22:28:00
1217,1541,1435,2022-05-03T22:29:00
1118,1586,930,2022-05-03T22:30:00
1257,1521,837,2022-05-03T22:31:00
1140,1818,1293,2022-05-03T22:32:00
1206,1555,1161,2022-05-03T22:33:00
1225,1552,1275,2022-05-03T22:34:00
1196,1553,1182,2022-05-03T22:35:00
1041,1559,1181,2022-05-03T22:36:00
1247,1693,1225,2022-05-03T22:37:00
1144,1407,1095,2022-05-03T22:38:00
1075,1483,1203,2022-05-03T22:39:00
966,1589,1519,2022-05-03T22:40:00
1176,1582,1327,2022-05-03T22:41:00
1048,1612,1397,2022-05-03T22:42:00
850,1554,1333,2022-05-03T22:43:00
920,1556,987,2022-05-03T22:44:00
1114,1723,1125,2022-05-03T22:45:00
967,1543,1226,2022-05-03T22:46:00
1104,1484,1105,2022-05-03T22:47:00
1169,1019,1178,2022-05-03T22:48:00
1079,1472,1434,2022-05-03T22:49:00
1049,1713,1469,2022-05-03T22:50:00
1179,2007,1302,2022-05-03T22:51:00
1194,1645,1388,2022-05-03T22:52:00
1038,1260,1333,2022-05-03T22:53:00
959,1614,1317,2022-05-03T22:54:00
1290,1429,1047,2022-05-03T22:55:00
952,1398,1296,2022-05-03T22:56:00
1018,1511,1208,2022-05-03T22:57:00
1195,1164,1074,2022-05-03T22:58:00
1007,1145,1400,2022-05-03T22:59:00
1152,1423,1241,2022-05-03T23:00:00
1197,1141,1247,2022-05-03T23:01:00
900,1410,1358,2022-05-03T23:02:00
1107,1101,1148,2022-05-03T23:03:00
1179,1573,1205,2022-05-03T23:04:00
1194,1225,1334,2022-05-03T23:05:00
1092,1754,1124,2022-05-03T23:06:00
1186,1469,1200,2022-05-03T23:07:00
1072,1536,1224,2022-05-03T23:08:00
1135,1339,1137,2022-05-03T23:09:00
1152,1264,1192,2022-05-03T23:10:00
1123,1459,1222,2022-05-03T23:11:00
1106,1231,1028,2022-05-03T23:12:00
977,1363,1419,2022-05-03T23:13:00
942,1865,1199,2022-05-03T23:14:00
1020,1718,1117,2022-05-03T23:15:00
1110,1603,1231,2022-05-03T23:16:00
1014,1740,1531,2022-05-03T23:17:00
1246,1381,1216,2022-05-03T23:18:00
1215,1689,1164,2022-05-03T23:19:00
1200,1486,1748,2022-05-03T23:20:00
1007,1391,1418,2022-05-03T23:21:00
1121,1489,1178,2022-05-03T23:22:00
969,1467,1273,2022-05-03T23:23:00
1207,1550,1312,2022-05-03T23:24:00
967,1604,1531,2022-05-03T23:25:00
982,1608,1205,2022-05-03T23:26:00
1167,1395,1019,2022-05-03T23:27:00
1166,1558,779,2022-05-03T23:28:00
1084,1704,1088,2022-05-03T23:29:00
1057,1688,977,2022-05-03T23:30:00
902,1689,1171,2022-05-03T23:31:00
1042,1538,949,2022-05-03T23:32:00
1132,1474,937,2022-05-03T23:33:00
1068,1414,1031,2022-05-03T23:34:00
1212,1698,1000,2022-05-03T23:35:00
1207,1397,2617,2022-05-03T23:36:00
1401,1649,1686,2022-05-03T23:37:00
1072,1699,1545,2022-05-03T23:38:00
998,1726,1213,2022-05-03T23:39:00
966,1907,1358,2022-05-03T23:40:00
1043,1528,1246,2022-05-03T23:41:00
940,1526,2009,2022-05-03T23:42:00
915,1654,1677,2022-05-03T23:43:00
1043,1634,1365,2022-05-03T23:44:00
873,1311,1211,2022-05-03T23:45:00
941,1557,1499,2022-05-03T23:46:00
1038,1515,1530,2022-05-03T23:47:00
931,1689,1495,2022-05-03T23:48:00
1091,1592,1123,2022-05-03T23:49:00
1136,953,1185,2022-05-03T23:50:00
1051,1463,1092,2022-05-03T23:51:00
937,1544,1136,2022-05-03T23:52:00
820,1618,1183,2022-05-03T23:53:00
804,1364,1245,2022-05-03T23:54:00
1031,1483,991,2022-05-03T23:55:00
1097,1361,1011,2022-05-03T23:56:00
1046,1629,1058,2022-05-03T23:57:00
983,1490,1387,2022-05-03T23:58:00
947,1481,1043,2022-05-03T23:59:00
1097,1243,1123,2022-05-04T00:00:00
1092,1247,1174,2022-05-04T00:01:00
1020,1317,1179,2022-05-04T00:02:00
1026,1324,1278,2022-05-04T00:03:00
1061,1201,1126,2022-05-04T00:04:00
989,1582,1096,2022-05-04T00:05:00
1098,1447,1497,2022-05-04T00:06:00
1238,1418,1013,2022-05-04T00:07:00
828,1316,1349,2022-05-04T00:08:00
881,1213,1330,2022-05-04T00:09:00
783,1310,1129,2022-05-04T00:10:00
1003,1410,1268,2022-05-04T00:11:00
922,1354,1430,2022-05-04T00:12:00
948,1279,1233,2022-05-04T00:13:00
971,1405,1214,2022-05-04T00:14:00
1051,1490,1317,2022-05-04T00:15:00
1004,1287,1448,2022-05-04T00:16:00
965,1627,1543,2022-05-04T00:17:00
922,1241,1500,2022-05-04T00:18:00
1267,1550,1149,2022-05-04T00:19:00
922,1391,1264,2022-05-04T00:20:00
1023,1424,1617,2022-05-04T00:21:00
984,1371,1388,2022-05-04T00:22:00
1239,1388,1357,2022-05-04T00:23:00
1297,1650,1214,2022-05-04T00:24:00
1208,1463,1270,2022-05-04T00:25:00
1153,1423,983,2022-05-04T00:26:00
1010,1593,1193,2022-05-04T00:27:00
1153,1832,1119,2022-05-04T00:28:00
898,1633,1180,2022-05-04T00:29:00
1057,1582,1210,2022-05-04T00:30:00
1114,1625,1325,2022-05-04T00:31:00
783,1366,2137,2022-05-04T00:32:00
1249,1720,1283,2022-05-04T00:33:00
938,1606,1849,2022-05-04T00:34:00
964,1567,1414,2022-05-04T00:35:00
1116,1520,1296,2022-05-04T00:36:00
1017,1515,1538,2022-05-04T00:37:00
1035,1585,1328,2022-05-04T00:38:00
1031,1628,1491,2022-05-04T00:39:00
949,1759,1412,2022-05-04T00:40:00
1048,2016,1230,2022-05-04T00:41:00
1142,1585,1474,2022-05-04T00:42:00
1078,1501,1310,2022-05-04T00:43:00
1223,1596,1598,2022-05-04T00:44:00
1011,1558,1377,2022-05-04T00:45:00
1073,1544,1426,2022-05-04T00:46:00
1060,1884,1387,2022-05-04T00:47:00
1081,1660,1726,2022-05-04T00:48:00
1014,1704,1274,2022-05-04T00:49:00
1080,1346,1583,2022-05-04T00:50:00
1028,1275,1691,2022-05-04T00:51:00
1149,1183,1515,2022-05-04T00:52:00
1273,1422,1609,2022-05-04T00:53:00
1259,1340,1484,2022-05-04T00:54:00
1068,1705,1761,2022-05-04T00:55:00
1152,1535,1723,2022-05-04T00:56:00
998,1155,1507,2022-05-04T00:57:00
1124,1555,1372,2022-05-04T00:58:00
1133,1484,1353,2022-05-04T00:59:00
1138,1371,1320,2022-05-04T01:00:00
1150,1373,1312,2022-05-04T01:01:00
1221,1398,1215,2022-05-04T01:02:00
1133,1457,1157,2022-05-04T01:03:00
1068,1543,1013,2022-05-04T01:04:00
1123,1540,1547,2022-05-04T01:05:00
1034,1048,1170,2022-05-04T01:06:00
1093,1142,903,2022-05-04T01:07:00
1019,1269,982,2022-05-04T01:08:00
1139,1170,1282,2022-05-04T01:09:00
1065,1228,1159,2022-05-04T01:10:00
1012,1266,1086,2022-05-04T01:11:00
1040,1030,1043,2022-05-04T01:12:00
1014,1131,1126,2022-05-04T01:13:00
946,1268,1315,2022-05-04T01:14:00
1264,1208,1061,2022-05-04T01:15:00
1149,1254,1097,2022-05-04T01:16:00
936,1329,1006,2022-05-04T01:17:00
1173,1434,1330,2022-05-04T01:18:00
1219,1312,1169,2022-05-04T01:19:00
1245,1094,1203,2022-05-04T01:20:00
1058,1124,874,2022-05-04T01:21:00
1256,1299,899,2022-05-04T01:22:00
1158,1128,1340,2022-05-04T01:23:00
1113,1044,1241,2022-05-04T01:24:00
1119,1050,1041,2022-05-04T01:25:00
1205,1060,1104,2022-05-04T01:26:00
1016,1021,1220,2022-05-04T01:27:00
1053,878,1322,2022-05-04T01:28:00
1155,1206,1020,2022-05-04T01:29:00
1070,1552,1558,2022-05-04T01:30:00
1156,900,984,2022-05-04T01:31:00
1136,1264,1316,2022-05-04T01:32:00
1059,1338,1220,2022-05-04T01:33:00
1055,1057,1114,2022-05-04T01:34:00
1097,1173,1156,2022-05-04T01:35:00
1111,1139,1005,2022-05-04T01:36:00
1006,1462,1257,2022-05-04T01:37:00
1166,1038,1246,2022-05-04T01:38:00
1052,1304,1116,2022-05-04T01:39:00
923,1342,1111,2022-05-04T01:40:00
1044,1073,1078,2022-05-04T01:41:00
1112,1591,912,2022-05-04T01:42:00
1068,1176,992,2022-05-04T01:43:00
999,1518,1167,2022-05-04T01:44:00
988,1208,1194,2022-05-04T01:45:00
1036,1215,1052,2022-05-04T01:46:00
1157,1405,1137,2022-05-04T01:47:00
1044,1108,1682,2022-05-04T01:48:00
1139,1167,1875,2022-05-04T01:49:00
1101,1258,1774,2022-05-04T01:50:00
1076,1274,1296,2022-05-04T01:51:00
1167,1405,1650,2022-05-04T01:52:00
1128,1033,1847,2022-05-04T01:53:00
956,1225,1769,2022-05-04T01:54:00
1127,1256,1249,2022-05-04T01:55:00
1267,1228,1172,2022-05-04T01:56:00
1096,1430,1070,2022-05-04T01:57:00
986,1364,1147,2022-05-04T01:58:00
1330,1318,1291,2022-05-04T01:59:00
1007,1221,1138,2022-05-04T02:00:00
994,1385,1045,2022-05-04T02:01:00
1083,1222,1088,2022-05-04T02:02:00
1039,865,1240,2022-05-04T02:03:00
1239,932,1362,2022-05-04T02:04:00
1167,1019,1118,2022-05-04T02:05:00
1142,1051,1220,2022-05-04T02:06:00
1187,1040,1275,2022-05-04T02:07:00
1106,1078,1375,2022-05-04T02:08:00
1007,1089,1205,2022-05-04T02:09:00
1058,1240,953,2022-05-04T02:10:00
1123,1556,916,2022-05-04T02:11:00
1204,1160,1008,2022-05-04T02:12:00
1128,1339,1066,2022-05-04T02:13:00
1195,1238,967,2022-05-04T02:14:00
1204,1119,1123,2022-05-04T02:15:00
1062,1239,929,2022-05-04T02:16:00
1109,1325,955,2022-05-04T02:17:00
1191,1420,1076,2022-05-04T02:18:00
1132,947,1140,2022-05-04T02:19:00
1111,1203,1149,2022-05-04T02:20:00
1294,1418,1107,2022-05-04T02:21:00
1152,1201,1034,2022-05-04T02:22:00
995,1198,1239,2022-05-04T02:23:00
1171,1425,1215,2022-05-04T02:24:00
998,1342,1262,2022-05-04T02:25:00
1123,1195,1223,2022-05-04T02:26:00
1093,1481,1153,2022-05-04T02:27:00
1293,1417,891,2022-05-04T02:28:00
1168,1271,921,2022-05-04T02:29:00
979,1182,931,2022-05-04T02:30:00
1126,1414,1089,2022-05-04T02:31:00
1051,1519,1059,2022-05-04T02:32:00
1146,1570,958,2022-05-04T02:33:00
1140,1526,1322,2022-05-04T02:34:00
1349,1300,1255,2022-05-04T02:35:00
974,1208,1193,2022-05-04T02:36:00
1187,1411,1206,2022-05-04T02:37:00
1021,1562,1270,2022-05-04T02:38:00
1054,1284,1207,2022-05-04T02:39:00
1219,1312,847,2022-05-04T02:40:00
1266,1221,837,2022-05-04T02:41:00
1032,1525,1345,2022-05-04T02:42:00
1233,1420,1341,2022-05-04T02:43:00
1141,1258,970,2022-05-04T02:44:00
978,1401,1192,2022-05-04T02:45:00
1266,1141,1132,2022-05-04T02:46:00
1083,1309,1129,2022-05-04T02:47:00
1193,1283,946,2022-05-04T02:48:00
1175,1417,1222,2022-05-04T02:49:00
1153,1441,984,2022-05-04T02:50:00
1169,1127,911,2022-05-04T02:51:00
1008,1285,1130,2022-05-04T02:52:00
1056,1342,1161,2022-05-04T02:53:00
1018,1602,973,2022-05-04T02:54:00
1027,1290,1155,2022-05-04T02:55:00
1091,1394,1110,2022-05-04T02:56:00
1088,944,1084,2022-05-04T02:57:00
1002,1373,994,2022-05-04T02:58:00
924,1114,1187,2022-05-04T02:59:00
1045,1447,921,2022-05-04T03:00:00
922,1236,1077,2022-05-04T03:01:00
1011,1285,1017,2022-05-04T03:02:00
1081,1581,972,2022-05-04T03:03:00
1144,1064,1013,2022-05-04T03:04:00
1220,1348,1036,2022-05-04T03:05:00
1005,1461,1080,2022-05-04T03:06:00
959,1263,1035,2022-05-04T03:07:00
1291,1168,937,2022-05-04T03:08:00
990,1364,981,2022-05-04T03:09:00
1131,1336,1266,2022-05-04T03:10:00
1202,1629,1143,2022-05-04T03:11:00
1186,1030,910,2022-05-04T03:12:00
967,1161,906,2022-05-04T03:13:00
965,1157,814,2022-05-04T03:14:00
1146,1197,1152,2022-05-04T03:15:00
1277,1077,1074,2022-05-04T03:16:00
939,1360,1027,2022-05-04T03:17:00
1086,1631,946,2022-05-04T03:18:00
1126,1209,870,2022-05-04T03:19:00
1034,1238,963,2022-05-04T03:20:00
1202,1422,1033,2022-05-04T03:21:00
1079,1068,1153,2022-05-04T03:22:00
1116,1509,1065,2022-05-04T03:23:00
988,1127,1035,2022-05-04T03:24:00
919,1298,1092,2022-05-04T03:25:00
1176,1256,996,2022-05-04T03:26:00
1166,1504,1050,2022-05-04T03:27:00
1131,1257,1186,2022-05-04T03:28:00
1079,1593,1267,2022-05-04T03:29:00
1196,1328,920,2022-05-04T03:30:00
1136,1436,956,2022-05-04T03:31:00
1094,1285,1034,2022-05-04T03:32:00
1226,1310,1032,2022-05-04T03:33:00
1189,1309,1036,2022-05-04T03:34:00
1202,1371,1172,2022-05-04T03:35:00
933,1093,1033,2022-05-04T03:36:00
1332,1485,1043,2022-05-04T03:37:00
1143,1469,1199,2022-05-04T03:38:00
1197,1360,1103,2022-05-04T03:39:00
1114,1344,1315,2022-05-04T03:40:00
1164,1184,1038,2022-05-04T03:41:00
1265,1185,1303,2022-05-04T03:42:00
855,993,1499,2022-05-04T03:43:00
1290,1593,1196,2022-05-04T03:44:00
991,1093,971,2022-05-04T03:45:00
1102,1420,1118,2022-05-04T03:46:00
941,1210,1276,2022-05-04T03:47:00
961,1435,1413,2022-05-04T03:48:00
1108,1209,999,2022-05-04T03:49:00
1166,1502,1022,2022-05-04T03:50:00
995,1234,1223,2022-05-04T03:51:00
1160,1125,1095,2022-05-04T03:52:00
894,1323,1188,2022-05-04T03:53:00
1140,1346,862,2022-05-04T03:54:00
1312,1223,905,2022-05-04T03:55:00
1044,1411,949,2022-05-04T03:56:00
908,1369,991,2022-05-04T03:57:00
1110,1378,1104,2022-05-04T03:58:00
1129,1475,1248,2022-05-04T03:59:00
1035,1407,984,2022-05-04T04:00:00
1110,1259,1411,2022-05-04T04:01:00
1189,1405,1039,2022-05-04T04:02:00
1150,1405,1125,2022-05-04T04:03:00
1222,1402,1216,2022-05-04T04:04:00
1257,1667,946,2022-05-04T04:05:00
1054,1559,822,2022-05-04T04:06:00
1031,1211,1404,2022-05-04T04:07:00
1130,1175,1165,2022-05-04T04:08:00
1189,1564,1394,2022-05-04T04:09:00
1123,1174,1375,2022-05-04T04:10:00
1084,1558,967,2022-05-04T04:11:00
1190,1615,1255,2022-05-04T04:12:00
1201,1497,1057,2022-05-04T04:13:00
1304,1186,1090,2022-05-04T04:14:00
1118,1555,1310,2022-05-04T04:15:00
1003,1431,1181,2022-05-04T04:16:00
1082,1396,1301,2022-05-04T04:17:00
1207,1495,1304,2022-05-04T04:18:00
1044,1313,1306,2022-05-04T04:19:00
868,1355,1281,2022-05-04T04:20:00
1047,1390,1171,2022-05-04T04:21:00
1172,1566,1038,2022-05-04T04:22:00
1147,1651,1319,2022-05-04T04:23:00
1199,1339,1284,2022-05-04T04:24:00
1136,1391,1435,2022-05-04T04:25:00
960,1347,1273,2022-05-04T04:26:00
1198,1477,1065,2022-05-04T04:27:00
952,1297,1661,2022-05-04T04:28:00
1170,1463,1311,2022-05-04T04:29:00
1064,1445,1219,2022-05-04T04:30:00
1031,1614,1335,2022-05-04T04:31:00
1027,1417,1072,2022-05-04T04:32:00
1015,1273,1042,2022-05-04T04:33:00
1035,1385,1449,2022-05-04T04:34:00
987,1844,1541,2022-05-04T04:35:00
1011,1489,1500,2022-05-04T04:36:00
1057,1428,1178,2022-05-04T04:37:00
1101,1577,1154,2022-05-04T04:38:00
1262,1549,1184,2022-05-04T04:39:00
1034,1412,966,2022-05-04T04:40:00
1044,1699,1412,2022-05-04T04:41:00
896,1597,1235,2022-05-04T04:42:00
1076,1342,1241,2022-05-04T04:43:00
1042,1318,1279,2022-05-04T04:44:00
1004,1608,1096,2022-05-04T04:45:00
1029,1138,1288,2022-05-04T04:46:00
1072,1387,1271,2022-05-04T04:47:00
1086,1331,1236,2022-05-04T04:48:00
1112,1532,1164,2022-05-04T04:49:00
1295,1328,1182,2022-05-04T04:50:00
1090,1430,1304,2022-05-04T04:51:00
1064,1304,1207,2022-05-04T04:52:00
973,1390,1116,2022-05-04T04:53:00
1059,1372,1352,2022-05-04T04:54:00
1076,1225,1104,2022-05-04T04:55:00
1163,1199,1284,2022-05-04T04:56:00
919,1327,1440,2022-05-04T04:57:00
975,1356,1279,2022-05-04T04:58:00
1072,1425,1278,2022-05-04T04:59:00
953,1356,1195,2022-05-04T05:00:00
992,1243,975,2022-05-04T05:01:00
945,1460,1160,2022-05-04T05:02:00
889,1314,1370,2022-05-04T05:03:00
1078,1304,1205,2022-05-04T05:04:00
1041,1008,1372,2022-05-04T05:05:00
1220,1249,1669,2022-05-04T05:06:00
826,1174,1474,2022-05-04T05:07:00
882,1086,1463,2022-05-04T05:08:00
869,1428,1340,2022-05-04T05:09:00
1076,1429,1311,2022-05-04T05:10:00
1208,1238,1516,2022-05-04T05:11:00
965,1227,1088,2022-05-04T05:12:00
938,1279,1427,2022-05-04T05:13:00
994,1308,1059,2022-05-04T05:14:00
914,1247,1537,2022-05-04T05:15:00
782,1345,1169,2022-05-04T05:16:00
837,1272,1260,2022-05-04T05:17:00
1008,1308,1217,2022-05-04T05:18:00
858,1360,1306,2022-05-04T05:19:00
1080,1351,1620,2022-05-04T05:20:00
831,1377,1634,2022-05-04T05:21:00
1020,1414,1387,2022-05-04T05:22:00
766,1503,1268,2022-05-04T05:23:00
1018,1086,1454,2022-05-04T05:24:00
878,1405,1393,2022-05-04T05:25:00
960,1288,1586,2022-05-04T05:26:00
1053,1605,1142,2022-05-04T05:27:00
921,1330,1136,2022-05-04T05:28:00
813,1202,1613,2022-05-04T05:29:00
984,1399,1373,2022-05-04T05:30:00
767,1294,1371,2022-05-04T05:31:00
749,1296,1584,2022-05-04T05:32:00
809,1304,1315,2022-05-04T05:33:00
769,1220,1488,2022-05-04T05:34:00
1039,1307,1535,2022-05-04T05:35:00
804,1455,1149,2022-05-04T05:36:00
831,1103,1344,2022-05-04T05:37:00
847,1379,1202,2022-05-04T05:38:00
784,1312,1164,2022-05-04T05:39:00
985,1092,1315,2022-05-04T05:40:00
863,1240,1339,2022-05-04T05:41:00
795,1230,1194,2022-05-04T05:42:00
1046,1274,1019,2022-05-04T05:43:00
952,1168,1211,2022-05-04T05:44:00
896,1208,1340,2022-05-04T05:45:00
1046,1210,1171,2022-05-04T05:46:00
1020,1350,1293,2022-05-04T05:47:00
1037,1129,1014,2022-05-04T05:48:00
1066,1497,1204,2022-05-04T05:49:00
1018,1015,1366,2022-05-04T05:50:00
1030,1324,1248,2022-05-04T05:51:00
1105,1337,1127,2022-05-04T05:52:00
1029,1064,1180,2022-05-04T05:53:00
1106,1379,1310,2022-05-04T05:54:00
958,1340,1142,2022-05-04T05:55:00
1030,1199,1327,2022-05-04T05:56:00
1140,1354,1280,2022-05-04T05:57:00
1201,1356,1162,2022-05-04T05:58:00
1164,1228,1153,2022-05-04T05:59:00
1131,1300,1062,2022-05-04T06:00:00
1008,1601,1519,2022-05-04T06:01:00
1019,1172,1336,2022-05-04T06:02:00
1009,1353,1176,2022-05-04T06:03:00
1151,1139,1276,2022-05-04T06:04:00
1008,1269,1134,2022-05-04T06:05:00
1065,1196,1308,2022-05-04T06:06:00
970,1010,1294,2022-05-04T06:07:00
1137,1304,1113,2022-05-04T06:08:00
1110,1270,1242,2022-05-04T06:09:00
1047,1369,1168,2022-05-04T06:10:00
991,1333,1247,2022-05-04T06:11:00
1098,1390,1111,2022-05-04T06:12:00
1308,1025,1531,2022-05-04T06:13:00
1039,1285,1099,2022-05-04T06:14:00
1042,1187,1158,2022-05-04T06:15:00
1060,1267,995,2022-05-04T06:16:00
1072,1237,1351,2022-05-04T06:17:00
1112,1370,1352,2022-05-04T06:18:00
1155,1220,1068,2022-05-04T06:19:00
883,1084,1616,2022-05-04T06:20:00
1007,1330,1618,2022-05-04T06:21:00
1028,1257,1117,2022-05-04T06:22:00
987,1146,1204,2022-05-04T06:23:00
911,1271,1096,2022-05-04T06:24:00
1320,1517,1101,2022-05-04T06:25:00
1020,1284,1045,2022-05-04T06:26:00
1139,1135,1122,2022-05-04T06:27:00
1074,1333,1309,2022-05-04T06:28:00
1000,1373,1015,2022-05-04T06:29:00
1001,1554,1067,2022-05-04T06:30:00
1347,1218,1353,2022-05-04T06:31:00
1242,1166,1336,2022-05-04T06:32:00
1057,1352,1415,2022-05-04T06:33:00
1046,1273,1129,2022-05-04T06:34:00
1093,1065,1145,2022-05-04T06:35:00
1013,1124,1195,2022-05-04T06:36:00
1126,1081,1295,2022-05-04T06:37:00
885,931,1216,2022-05-04T06:38:00
964,1271,1182,2022-05-04T06:39:00
1199,1095,1169,2022-05-04T06:40:00
971,1125,1220,2022-05-04T06:41:00
894,1146,1303,2022-05-04T06:42:00
899,1231,1293,2022-05-04T06:43:00
764,1383,1377,2022-05-04T06:44:00
